"","Species","date","wp","time","lfm","study","tissue_age","Sp.Site"
"2043","QUEDOU",2022-05-25,-2.8935,"md",0.937802907915993,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2044","QUEDOU",2022-05-25,-1.36766666666667,"pd",0.93671963677639,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2045","QUEDOU",2022-09-16,-1.79571428571429,"pd",0.634721266345492,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2046","QUEAGR",2022-04-04,-0.2202,"pd",0.91004701252032,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2047","QUEAGR",2022-04-27,-1.4525,"md",1.5029937461648,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2048","QUEAGR",2022-04-27,-0.838,"pd",3.4155375296352,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2049","QUEAGR",2022-05-25,-1.9712,"md",0.78222501351839,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2050","QUEAGR",2022-05-25,-1.04466666666667,"pd",0.725333756980758,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2051","QUEAGR",2022-07-19,-2.45,"md",0.594663293683454,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2052","QUEAGR",2022-09-15,-3.42933333333333,"md",0.60313804045143,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2053","QUEAGR",2022-09-16,-1.548,"pd",0.550772283162474,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2054","QUEAGR",2022-09-12,-1.548,"pd",0.690697358076207,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2055","QUEDOU",2022-04-04,-0.874666666666667,"pd",1.68440326052215,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2056","QUEDOU",2022-04-27,-1.1926,"pd",1.21576047637598,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2057","QUEDOU",2022-05-25,-2.665,"md",1.12120567375887,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2058","QUEDOU",2022-05-25,-1.97875,"pd",0.814714971398514,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2059","QUEDOU",2022-07-19,-4,"md",0.652358490566038,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2060","QUEDOU",2022-09-16,-1.83357142857143,"pd",0.708843333083027,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2061","QUEDOU",2022-09-12,-1.83357142857143,"pd",0.844242289771467,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2062","QUEAGR",2022-04-04,-0.129,"pd",0.791362087544049,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2063","QUEAGR",2022-04-27,-2.02066666666667,"md",1.05532916832011,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2064","QUEAGR",2022-04-27,-0.5792,"pd",1.60905227269541,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2065","QUEAGR",2022-05-25,-2.122,"md",0.698620896417329,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2066","QUEAGR",2022-05-25,-0.583666666666667,"pd",0.711245381773399,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2067","QUEAGR",2022-09-15,-2.94475,"md",0.638190148231776,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2068","QUEAGR",2022-09-16,-0.6045,"pd",0.670603374237789,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2069","QUEAGR",2022-09-12,-0.6045,"pd",0.836484727857307,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2070","QUEAGR",2022-04-04,-0.109333333333333,"pd",0.778103044496487,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2071","QUEAGR",2022-04-27,-2.1235,"md",1.22069818296078,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2072","QUEAGR",2022-04-27,-1.261,"pd",1.05995593620411,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2073","QUEAGR",2022-05-25,-2.2205,"md",0.725170535582309,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2074","QUEAGR",2022-05-25,-1.09083333333333,"pd",0.707788647617529,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2075","QUEAGR",2022-07-19,-3.2,"md",0.573107568565655,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2076","QUEAGR",2022-09-15,-3.0824,"md",0.654486282191864,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2077","QUEAGR",2022-03-08,-2.064,"md",0.713036519854702,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2078","QUEAGR",2022-04-04,-0.15425,"pd",1.73322296191603,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2079","QUEAGR",2022-04-27,-1.87566666666667,"md",1.25863016573847,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2080","QUEAGR",2022-04-27,-0.7785,"pd",1.56875221005611,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2081","QUEAGR",2022-05-25,-2.7215,"md",0.678436966030383,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2082","QUEAGR",2022-05-25,-0.820833333333333,"pd",0.650729138067086,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2083","QUEAGR",2022-09-15,-2.20625,"md",0.602488759988132,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2084","QUEAGR",2022-09-12,-1.22122222222222,"pd",0.728144013144082,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2085","QUEAGR",2022-09-16,-1.22122222222222,"pd",0.562879223350578,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2086","QUEAGR",2022-03-08,-1.0105,"pd",0.796445903716824,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2087","QUEAGR",2022-04-04,-1.22885714285714,"pd",0.61023398723706,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2088","QUEAGR",2022-04-25,-3.4964,"md",0.724340261560019,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2089","QUEAGR",2022-05-23,-2.87666666666667,"md",0.584203018244613,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2090","QUEAGR",2022-05-23,-1.5725,"pd",0.696151249155975,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2091","QUEAGR",2022-07-19,-4.38333333333333,"md",0.518326693227092,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2092","QUEAGR",2022-08-18,-3.7614,"md",0.539980871978535,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2093","QUEAGR",2022-08-18,-2.7855,"pd",0.602857356269905,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2094","QUEAGR",2022-09-15,-4.946,"md",0.495772657457843,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2095","QUEAGR",2022-09-12,-1.33125,"pd",0.617808668552918,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2096","QUEDOU",2022-08-18,-2.85233333333333,"pd",0.542536673118719,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2097","QUEAGR",2022-03-08,-2.22933333333333,"md",1.31237069207754,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2098","QUEAGR",2022-03-08,-0.9335,"pd",0.567161200734645,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2099","QUEAGR",2022-04-04,-0.391666666666667,"pd",0.803023796743603,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2100","QUEAGR",2022-04-25,-2.99033333333333,"md",0.451005025125628,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2101","QUEAGR",2022-05-23,-2.64,"md",0.541440743609605,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2102","QUEAGR",2022-05-23,-1.898,"pd",0.899640406749462,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2103","QUEAGR",2022-08-18,-3.86975,"md",0.547922596928315,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2104","QUEAGR",2022-09-15,-4.2825,"md",0.53884287749096,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2105","QUEAGR",2022-09-12,-1.834,"pd",0.565159975774374,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2106","QUEDOU",2022-04-04,-0.906666666666667,"pd",1.11012590409858,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2107","QUEDOU",2022-04-25,-2.6195,"md",1.02001912655403,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2108","QUEDOU",2022-04-25,-1.15466666666667,"pd",1.05282634142658,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2109","QUEDOU",2022-05-23,-1.9245,"pd",0.622636519899511,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2110","QUEDOU",2022-07-19,-3.2,"md",0.649001331557923,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2111","QUEDOU",2022-08-18,-4.00233333333333,"md",0.61590174531351,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2112","QUEDOU",2022-08-18,-3.085,"pd",0.634744418689765,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2113","QUEDOU",2022-09-12,-2.38916666666667,"pd",0.807062072242732,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2114","QUEAGR",2022-03-08,-1.35233333333333,"md",0.775506143361687,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2115","QUEAGR",2022-03-08,-0.301666666666667,"pd",0.855346648704582,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2116","QUEAGR",2022-04-25,-2.211,"md",0.643932952751124,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2117","QUEAGR",2022-04-25,-0.7015,"pd",0.871857092737691,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2118","QUEAGR",2022-05-23,-2.16975,"md",0.599590163934426,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2119","QUEAGR",2022-05-23,-0.716,"pd",0.85803372490079,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2120","QUEAGR",2022-07-19,-3.45,"md",0.51032565528197,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2121","QUEAGR",2022-08-18,-2.44433333333333,"md",0.595696708275948,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2122","QUEAGR",2022-08-18,-2.93983333333333,"pd",0.577490765284754,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2123","QUEAGR",2022-09-15,-3.51366666666667,"md",0.512337985581698,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2124","QUEAGR",2022-09-12,-0.321,"pd",0.695122076047673,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2125","QUEDOU",2022-04-25,-2.211,"md",1.01466177940686,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2126","QUEDOU",2022-04-25,-2.00033333333333,"pd",0.965495725962438,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2127","QUEDOU",2022-05-23,-3.3165,"md",0.638433228180862,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2128","QUEDOU",2022-05-23,-2.0605,"pd",0.914587458745875,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2129","QUEDOU",2022-08-18,-5.112,"md",0.592234962784148,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2130","QUEDOU",2022-09-12,-3.06666666666667,"pd",0.693595342066958,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2131","QUEDOU",2022-04-04,-1.23233333333333,"pd",1.13750506277845,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2132","QUEDOU",2022-04-25,-2.35985714285714,"md",1.34142561983471,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2133","QUEDOU",2022-04-25,-1.36066666666667,"pd",1.15473036492607,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2134","QUEDOU",2022-05-23,-2.86,"md",0.847755367599219,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2135","QUEDOU",2022-05-23,-1.934,"pd",1.10489236790607,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2136","QUEDOU",2022-07-19,-4.2,"md",0.6309963099631,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2137","QUEDOU",2022-08-18,-4.4565,"md",0.633377425044092,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2138","QUEDOU",2022-08-18,-3.991,"pd",0.580807141528734,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2139","QUEDOU",2022-09-12,-2.62333333333333,"pd",0.74888857019934,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2140","QUEAGR",2022-03-08,-2.44166666666667,"md",0.427924590433852,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2141","QUEAGR",2022-04-04,-0.78975,"pd",0.760445078090568,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2142","QUEAGR",2022-04-25,-2.734,"md",0.849787845995014,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2143","QUEAGR",2022-04-25,-1.64725,"pd",0.549519105796725,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2144","QUEAGR",2022-05-23,-4.1634,"md",0.463587684069612,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2145","QUEAGR",2022-05-23,-1.412,"pd",0.840474150242788,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2146","QUEAGR",2022-08-18,-4.201,"md",0.499104920626713,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2147","QUEAGR",2022-08-18,-3.25825,"pd",0.421342602343123,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2148","QUEAGR",2022-09-15,-5.033,"md",0.57600341588386,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2149","QUEAGR",2022-09-12,-1.002,"pd",0.554593466173366,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2150","QUEAGR",2022-03-08,-2.47975,"pd",2.13362617673229,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2151","QUEAGR",2022-04-04,-0.8164,"pd",0.891167556713686,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2152","QUEAGR",2022-04-25,-1.4596,"pd",1.18142031499038,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2153","QUEAGR",2022-05-23,-3.67633333333333,"md",0.561852449472166,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2154","QUEAGR",2022-07-19,-4.1,"md",0.554474724503902,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2155","QUEAGR",2022-07-19,-2.65,"pd",0.602909196760329,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2156","QUEAGR",2022-08-18,-3.49833333333333,"md",0.623348246754652,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2157","QUEAGR",2022-08-18,-2.42166666666667,"pd",0.583639415442263,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2158","QUEAGR",2022-09-15,-4.433,"md",0.461636793864063,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2159","QUEAGR",2022-09-12,-1.74375,"pd",0.652482951121879,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2160","QUEDOU",2022-04-04,-1.08133333333333,"pd",0.859569110240627,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2161","QUEDOU",2022-04-25,-2.75833333333333,"md",0.72272826641405,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2162","QUEDOU",2022-04-25,-1.485,"pd",1.01058758593005,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2163","QUEDOU",2022-05-23,-3.27725,"md",0.710935143288084,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2164","QUEDOU",2022-07-19,-4.55,"md",0.588100686498856,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2165","QUEDOU",2022-07-19,-3.83333333333333,"pd",0.646067415730337,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2166","QUEDOU",2022-08-18,-4.88075,"md",0.648404867122707,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2167","QUEDOU",2022-08-18,-3.8955,"pd",0.62945983655571,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2168","QUEDOU",2022-04-04,-1.10333333333333,"pd",0.991851851851852,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2169","QUEDOU",2022-04-25,-3.18333333333333,"md",1.15845575062702,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2170","QUEDOU",2022-04-25,-1.402,"pd",1.08061481807629,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2171","QUEDOU",2022-05-23,-2.97266666666667,"md",0.73280977312391,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2172","QUEDOU",2022-05-23,-1.87766666666667,"pd",1.66305890702626,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2173","QUEDOU",2022-07-19,-3.85,"md",0.627757352941176,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2174","QUEDOU",2022-08-18,-5.1675,"md",0.567483116621308,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2175","QUEDOU",2022-08-18,-3.82,"pd",0.548451548451549,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2176","QUEDOU",2022-09-12,-2.48333333333333,"pd",0.652312978987213,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2177","QUEDOU",2022-03-08,-1.508,"pd",1.64427237531314,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2178","QUEDOU",2022-04-04,-1.11,"pd",0.952129963898917,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2179","QUEDOU",2022-04-25,-2.71266666666667,"md",0.923592788038698,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2180","QUEDOU",2022-04-25,-1.546,"pd",1.1934391222709,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2181","QUEDOU",2022-05-23,-2.96033333333333,"md",0.74944,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2182","QUEDOU",2022-05-23,-2.01425,"pd",1.08585209003215,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2183","QUEDOU",2022-07-19,-3.88333333333333,"md",0.58252427184466,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2184","QUEDOU",2022-07-19,-3.3,"pd",0.607665505226481,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2185","QUEDOU",2022-08-18,-5.2685,"md",0.580503443362622,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2186","QUEDOU",2022-08-18,-3.507,"pd",0.551806461881267,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2187","QUEDOU",2022-09-12,-3.48366666666667,"pd",0.700413223140496,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2188","QUEDOU",2022-04-04,-1.045,"pd",0.975563636363637,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2189","QUEDOU",2022-04-25,-3.36,"md",0.98011390159649,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2190","QUEDOU",2022-04-25,-1.50533333333333,"pd",0.875994326940865,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2191","QUEDOU",2022-05-23,-1.898,"pd",1.36871633752244,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2192","QUEDOU",2022-07-19,-4.63,"pd",0.541705716963449,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2193","QUEDOU",2022-08-18,-4.926,"md",0.560326497016256,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2194","QUEDOU",2022-08-18,-3.314,"pd",0.505836229172236,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2195","QUEDOU",2022-09-12,-2.21,"pd",0.629335260115607,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2196","QUEDOU",2022-04-04,-1.16133333333333,"pd",1.22830319888734,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2197","QUEDOU",2022-04-25,-2.28725,"md",0.795868544600939,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2198","QUEDOU",2022-04-25,-1.3795,"pd",1.06969334926324,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2199","QUEDOU",2022-05-23,-3.2,"md",0.82535046728972,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2200","QUEDOU",2022-05-23,-1.92933333333333,"pd",0.992350691379818,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2201","QUEDOU",2022-07-19,-4.43333333333333,"md",0.566191979778254,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2202","QUEDOU",2022-07-19,-3.53333333333333,"pd",0.606308411214953,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2203","QUEDOU",2022-08-18,-4.79925,"md",0.578995854444956,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2204","QUEDOU",2022-08-18,-3.744,"pd",0.541105867272621,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2205","QUEDOU",2022-09-15,-4.005,"md",0.559142475809142,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2206","QUEDOU",2022-09-12,-2.4,"pd",0.6862100456621,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2207","QUEDOU",2022-04-04,-0.945,"pd",1.54645892351275,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2208","QUEDOU",2022-04-25,-2.696,"md",1.22377025874325,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2209","QUEDOU",2022-04-25,-0.952333333333333,"pd",0.963638524151863,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2210","QUEDOU",2022-05-23,-2.55666666666667,"md",0.770657672849916,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2211","QUEDOU",2022-05-23,-1.5165,"pd",1.31180312201338,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2212","QUEDOU",2022-07-19,-3.1,"pd",0.675039872408293,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2213","QUEDOU",2022-08-18,-4.72,"md",0.616343616343616,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2214","QUEDOU",2022-08-18,-2.98575,"pd",0.650418361863821,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2215","QUEDOU",2022-09-15,-3.87375,"md",0.563885183113138,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2216","QUEDOU",2022-09-12,-2.015,"pd",0.798028496405664,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2217","QUEDOU",2022-04-04,-1.28333333333333,"pd",1.16161309884779,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2218","QUEDOU",2022-04-25,-1.9765,"md",0.97768231349539,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2219","QUEDOU",2022-04-25,-1.307,"pd",0.857259873927134,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2220","QUEDOU",2022-05-23,-2.18,"md",0.704167221408601,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2221","QUEDOU",2022-05-23,-1.78833333333333,"pd",0.883221669908508,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2222","QUEDOU",2022-07-19,-3.92,"md",0.595424836601307,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2223","QUEDOU",2022-07-19,-2.8,"pd",0.597139055222888,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2224","QUEDOU",2022-08-18,-3.6175,"pd",0.576292559899117,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2225","QUEDOU",2022-09-15,-3.533,"md",0.540240308320109,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2226","QUEDOU",2022-09-12,-2.04166666666667,"pd",0.702060110060675,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2227","QUEDOU",2022-04-25,-1.3405,"pd",0.909631067961165,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2228","QUEDOU",2022-05-23,-3.442,"md",0.746327319587629,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2229","QUEDOU",2022-05-23,-1.69933333333333,"pd",0.987134360966137,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2230","QUEDOU",2022-07-19,-4.5,"md",0.621310295176386,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2231","QUEDOU",2022-07-19,-2.19,"pd",0.678056426332288,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2232","QUEDOU",2022-08-18,-4.1515,"md",0.596007604562738,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2233","QUEDOU",2022-08-18,-3.11366666666667,"pd",0.653906843550932,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2234","QUEDOU",2022-09-15,-3.98766666666667,"md",0.559904855473396,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2235","QUEDOU",2022-09-12,-1.19775,"pd",0.879476348137154,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2236","QUEAGR",2022-03-08,-2.683,"md",0.735319484487815,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2237","QUEAGR",2022-04-25,-2.48825,"md",0.73178096899745,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2238","QUEAGR",2022-04-25,-0.969333333333333,"pd",0.932332274521128,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2239","QUEAGR",2022-05-23,-2.35,"md",0.612740899357602,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2240","QUEAGR",2022-07-19,-4.95,"md",0.569121447028424,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2241","QUEAGR",2022-07-19,-2.05,"pd",0.52799640206881,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2242","QUEAGR",2022-08-18,-3.76166666666667,"md",0.52040111605293,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2243","QUEAGR",2022-08-18,-2.519,"pd",0.518709879442618,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2244","QUEAGR",2022-09-15,-3.085,"md",0.513144580054933,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2245","QUEAGR",2022-09-12,-1.77,"pd",0.634682227043879,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2246","QUEAGR",2022-03-08,-2.21666666666667,"md",1.74906010752629,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2247","QUEAGR",2022-03-08,-0.3665,"pd",1.52341433954337,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2248","QUEAGR",2022-04-04,-0.243333333333333,"pd",0.870230877552037,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2249","QUEAGR",2022-04-25,-2.96633333333333,"md",0.708648129372,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2250","QUEAGR",2022-04-25,-1.307,"pd",0.613072352324362,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2251","QUEAGR",2022-05-23,-1.61575,"md",0.589143559346264,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2252","QUEAGR",2022-07-19,-2.35,"pd",0.540834321205427,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2253","QUEAGR",2022-08-18,-4.0285,"md",0.507449010912438,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2254","QUEAGR",2022-08-18,-1.42,"pd",0.479334363218499,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2255","QUEAGR",2022-09-15,-2.54766666666667,"md",0.495801081303805,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2256","QUEAGR",2022-09-12,-0.588666666666667,"pd",0.633609647864112,"Sedgwick",NA,"QUEAGR_Sedgwick"
"2257","QUEDOU",2022-03-08,-1.7875,"md",1.55201121724652,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2258","QUEDOU",2022-03-08,-1.02433333333333,"pd",1.48985765124555,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2259","QUEDOU",2022-04-04,-0.596666666666667,"pd",0.919923076923077,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2260","QUEDOU",2022-04-25,-3.0975,"md",1.19779126455079,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2261","QUEDOU",2022-04-25,-1.5095,"pd",1.01760821716801,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2262","QUEDOU",2022-05-23,-3.192,"md",0.754483695652174,"Sedgwick",NA,"QUEDOU_Sedgwick"
"2263","QUEDOU",2022-05-23,-1.7095,"pd",1.23947647683056,"Sedgwick",NA,"QUEDOU_Sedgwick"
