LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224590,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.5432,mg/mg,Single,,,,0.5432,g/g,,,1.50951,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224599,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224600,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224601,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224602,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224603,,,62,Mean annual temperature (MAT),MAT,6.5,C,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual temperature (deg C, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396844,10224604,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP,706,mm,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual precipitation (mm, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224605,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.3941,mg/mg,Single,,,,0.3941,g/g,,,0.798368,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224607,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224608,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224609,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224610,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224611,,,62,Mean annual temperature (MAT),MAT,6.5,C,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual temperature (deg C, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396845,10224612,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP,706,mm,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual precipitation (mm, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224622,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.4138,mg/mg,Single,,,,0.4138,g/g,,,0.906473,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224624,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224625,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224626,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224627,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224628,,,62,Mean annual temperature (MAT),MAT,6.5,C,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual temperature (deg C, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396847,10224629,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP,706,mm,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual precipitation (mm, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224630,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.3914,mg/mg,Single,,,,0.3914,g/g,,,0.812846,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224632,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224633,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224634,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224635,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224636,,,62,Mean annual temperature (MAT),MAT,6.5,C,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual temperature (deg C, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396848,10224637,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP,706,mm,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual precipitation (mm, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224638,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.4093,mg/mg,Single,,,,0.4093,g/g,,,0.88224,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224640,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224641,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224642,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224643,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224644,,,62,Mean annual temperature (MAT),MAT,6.5,C,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual temperature (deg C, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396849,10224645,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP,706,mm,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual precipitation (mm, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224646,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.4103,mg/mg,Single,,,,0.4103,g/g,,,0.887648,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224648,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224649,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224650,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224651,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224652,,,62,Mean annual temperature (MAT),MAT,6.5,C,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual temperature (deg C, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396850,10224653,,,80,Mean sum of annual precipitation (PPT / MAP / TAP),MAP,706,mm,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.","mean annual precipitation (mm, estimated from WorldClim database)",
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396851,10224655,47,"Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)",258,Leaf dry matter content per leaf water-saturated mass (LDMC),LDMC,0.4855,mg/mg,Single,,,,0.4855,g/g,,,1.26062,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",mg/mg: ratio of leaf dry mass to saturated leaf mass,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396851,10224664,,,1736,Location Name,Site,old_UPPEROLDHAM,,,,,,,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",site name,
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396851,10224665,,,59,Latitude,Lat,35.25562797,,,,,,35.25562797,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",latitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396851,10224666,,,60,Longitude,Long,-111.623519,,,,,,-111.623519,,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",longitude (decimal deg),
Laughlin,Daniel,193,Plant Traits for Pinus and Juniperus Forests in Arizona,Abies concolor,39,Abies concolor,1396851,10224667,,,61,Altitude,Elev,2353,m,Single,,,,2353,m,,,,"Laughlin, D.C., P.Z. FulÈ, D.W. Huffman, J. Crouse, and E. Laliberte. 2011. Climatic constraints on trait-based forest assembly. Journal of Ecology 99:1489-1499.",elevation/altitude (meters),
