x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice,mwp_c
1,ADEFAS,2021-10-09,-4.38,0.584314486,Pepperwood,both,ADEFAS_Pepperwood,1.7114071685020658,PwD,-1.779271558268229
2,ADEFAS,2021-10-09,-3.7,0.671220527,Pepperwood,both,ADEFAS_Pepperwood,1.4898233289578762,PwD,-1.0992715582682293
3,ADEFAS,2021-10-09,-2.98,0.625402086,Pepperwood,both,ADEFAS_Pepperwood,1.5989713216274752,PwD,-0.3792715582682291
4,ADEFAS,2021-10-09,-3.25,0.721184867,Pepperwood,both,ADEFAS_Pepperwood,1.3866070209706718,PwD,-0.6492715582682291
5,ADEFAS,2021-10-10,-5.43,0.579219755,Pepperwood,both,ADEFAS_Pepperwood,1.7264604519574787,PwD,-2.829271558268229
6,ADEFAS,2021-10-10,-4.95,0.641992379,Pepperwood,both,ADEFAS_Pepperwood,1.5576508891860228,PwD,-2.3492715582682293
7,ADEFAS,2021-10-09,-4.53,0.661111111,Pepperwood,both,ADEFAS_Pepperwood,1.5126050422710262,PwD,-1.9292715582682294
8,ADEFAS,2021-10-09,-3.45,0.671662568,Pepperwood,both,ADEFAS_Pepperwood,1.4888428321644984,PwD,-0.8492715582682293
9,ARBMEN,2021-10-09,-2,1.278266522,Pepperwood,both,ARBMEN_Pepperwood,0.7823094658188975,PwD,0.6007284417317709
10,ARBMEN,2021-10-10,-2.88,1.144009132,Pepperwood,both,ARBMEN_Pepperwood,0.8741188964565013,PwD,-0.279271558268229
11,ARBMEN,2021-10-10,-2.83,1.147782349,Pepperwood,both,ARBMEN_Pepperwood,0.8712453200480433,PwD,-0.2292715582682292
12,ARBMEN,2021-10-10,-1.98,1.400414108,Pepperwood,both,ARBMEN_Pepperwood,0.7140744971700899,PwD,0.6207284417317709
13,ARBMEN,2021-10-09,-2.63,1.264533139,Pepperwood,both,ARBMEN_Pepperwood,0.7908056888021184,PwD,-0.029271558268229025
14,ARBMEN,2021-10-09,-5.55,0.997672924,Pepperwood,both,ARBMEN_Pepperwood,1.002332503913878,PwD,-2.949271558268229
19,CEACUN,2021-10-10,-7,0.564123163,Pepperwood,both,CEACUN_Pepperwood,1.7726625417790194,PwD,-4.399271558268229
20,CEACUN,2021-10-10,-6.1,0.650413253,Pepperwood,both,CEACUN_Pepperwood,1.537484046316012,PwD,-3.4992715582682288
24,CEAPAR,2021-10-10,-4.3,0.680411238,Pepperwood,both,CEAPAR_Pepperwood,1.4696994172809354,PwD,-1.699271558268229
25,CEACUN,2021-10-10,-6.1,0.620528587,Pepperwood,both,CEACUN_Pepperwood,1.6115293009055196,PwD,-3.4992715582682288
26,CEAPAR,2021-10-10,-4.23,0.726448975,Pepperwood,both,CEAPAR_Pepperwood,1.3765591726521467,PwD,-1.6292715582682296
27,CEAPAR,2021-10-10,-3.28,0.843124292,Pepperwood,both,CEAPAR_Pepperwood,1.1860647469044812,PwD,-0.6792715582682289
28,CEAPAR,2021-10-10,-3.9,0.678806528,Pepperwood,both,CEAPAR_Pepperwood,1.4731738113160868,PwD,-1.299271558268229
29,CEAPAR,2021-10-10,-3.57,0.827752707,Pepperwood,both,CEAPAR_Pepperwood,1.2080902805190101,PwD,-0.969271558268229
30,CEAPAR,2021-10-10,-3.43,0.74622315,Pepperwood,both,CEAPAR_Pepperwood,1.3400817168430115,PwD,-0.8292715582682293
31,HETARB,2021-10-09,-3.53,0.861461488,Pepperwood,both,HETARB_Pepperwood,1.1608179981691764,PwD,-0.9292715582682289
32,HETARB,2021-10-09,-3.73,0.920271816,Pepperwood,both,HETARB_Pepperwood,1.0866354729264034,PwD,-1.1292715582682291
33,HETARB,2021-10-09,-2.6,0.920118454,Pepperwood,both,HETARB_Pepperwood,1.0868165893779584,PwD,7.284417317707792e-4
34,HETARB,2021-10-09,-2.38,0.969629886,Pepperwood,both,HETARB_Pepperwood,1.0313213468752345,PwD,0.22072844173177097
35,HETARB,2021-10-09,-3.49,0.859009946,Pepperwood,both,HETARB_Pepperwood,1.164130874917716,PwD,-0.8892715582682293
36,HETARB,2021-10-09,-3.08,0.89573607,Pepperwood,both,HETARB_Pepperwood,1.1164002807210833,PwD,-0.4792715582682292
37,PSEMEN,2021-10-09,-2.3,1.307662577,Pepperwood,both,PSEMEN_Pepperwood,0.7647232685163857,PwD,0.30072844173177105
38,PSEMEN,2021-10-10,-2.23,1.215720367,Pepperwood,both,PSEMEN_Pepperwood,0.8225575775025245,PwD,0.3707284417317709
39,PSEMEN,2021-10-10,-2.4,1.189199656,Pepperwood,both,PSEMEN_Pepperwood,0.8409016895982016,PwD,0.20072844173177096
40,PSEMEN,2021-10-10,-2.3,1.187939718,Pepperwood,both,PSEMEN_Pepperwood,0.841793556396605,PwD,0.30072844173177105
41,PSEMEN,2021-10-09,-2.75,1.264121005,Pepperwood,both,PSEMEN_Pepperwood,0.7910635105695439,PwD,-0.14927155826822913
42,PSEMEN,2021-10-09,-2.48,1.123719849,Pepperwood,both,PSEMEN_Pepperwood,0.8899015185056146,PwD,0.12072844173177089
43,QUEAGR,2020-10-10,-3.6,0.883302812,Pepperwood,both,QUEAGR_Pepperwood,1.1321145890340492,PwD,-0.9992715582682292
44,QUEAGR,2021-10-09,-3.43,0.681923508,Pepperwood,both,QUEAGR_Pepperwood,1.4664401333411723,PwD,-0.8292715582682293
45,QUEAGR,2021-10-09,-3.03,0.795505733,Pepperwood,both,QUEAGR_Pepperwood,1.2570619651335686,PwD,-0.42927155826822894
46,QUEAGR,2021-10-09,-1.78,0.860920709,Pepperwood,both,QUEAGR_Pepperwood,1.1615471547450023,PwD,0.8207284417317708
47,QUEAGR,2021-10-09,-1.65,0.898304996,Pepperwood,both,QUEAGR_Pepperwood,1.1132076571463263,PwD,0.950728441731771
48,QUEAGR,2020-10-10,-3.5,0.803223525,Pepperwood,both,QUEAGR_Pepperwood,1.2449834558817234,PwD,-0.8992715582682291
49,QUEDOU,2021-10-09,-4.48,0.447947395,Pepperwood,both,QUEDOU_Pepperwood,2.23240499032258,PwD,-1.8792715582682296
50,QUEDOU,2021-10-10,-3.69,0.799913047,Pepperwood,both,QUEDOU_Pepperwood,1.2501358788313401,PwD,-1.089271558268229
51,QUEDOU,2020-10-10,-4.93,0.700167662,Pepperwood,both,QUEDOU_Pepperwood,1.42822934315981,PwD,-2.329271558268229
52,QUEDOU,2020-10-10,-5.86,0.91333248,Pepperwood,both,QUEDOU_Pepperwood,1.0948915339132579,PwD,-3.2592715582682295
53,QUEDOU,2020-10-10,-4.7,0.76995303,Pepperwood,both,QUEDOU_Pepperwood,1.2987805243132817,PwD,-2.0992715582682293
54,QUEDOU,2020-10-10,-5.7,0.658393785,Pepperwood,both,QUEDOU_Pepperwood,1.5188478730855577,PwD,-3.0992715582682293
55,QUEDUR,2021-10-09,-3,0.642868762,Pepperwood,both,QUEDUR_Pepperwood,1.5555274406069213,PwD,-0.39927155826822913
56,QUEDUR,2021-10-09,-3.58,0.729916234,Pepperwood,both,QUEDUR_Pepperwood,1.3700202207038457,PwD,-0.9792715582682292
57,QUEDUR,2021-10-09,-3.55,0.726486372,Pepperwood,both,QUEDUR_Pepperwood,1.3764883121579052,PwD,-0.949271558268229
58,QUEDUR,2021-10-09,-2.55,0.73762785,Pepperwood,both,QUEDUR_Pepperwood,1.3556971852404978,PwD,0.050728441731771046
59,QUEDUR,2021-10-09,-3.23,0.663273416,Pepperwood,both,QUEDUR_Pepperwood,1.507673873062327,PwD,-0.6292715582682291
60,QUEDUR,2021-10-09,-2.5,0.741136309,Pepperwood,both,QUEDUR_Pepperwood,1.3492794616273482,PwD,0.10072844173177087
61,QUEGAR,2020-10-10,-4.65,0.741709858,Pepperwood,both,QUEGAR_Pepperwood,1.3482360915310903,PwD,-2.0492715582682295
62,QUEGAR,2021-10-09,-5.2,0.80826202,Pepperwood,both,QUEGAR_Pepperwood,1.2372225531517613,PwD,-2.5992715582682293
63,QUEGAR,2021-10-09,-3.23,0.847712906,Pepperwood,both,QUEGAR_Pepperwood,1.1796446567253276,PwD,-0.6292715582682291
64,QUEGAR,2020-10-10,-5.4,0.706968294,Pepperwood,both,QUEGAR_Pepperwood,1.4144905910023737,PwD,-2.7992715582682295
65,QUEGAR,2021-10-09,-4.63,0.761625559,Pepperwood,both,QUEGAR_Pepperwood,1.3129811469470394,PwD,-2.029271558268229
66,QUEGAR,2021-10-09,-4.6,0.843898212,Pepperwood,both,QUEGAR_Pepperwood,1.184977033699415,PwD,-1.9992715582682288
67,QUEKEL,2021-10-09,-4.47,0.914238534,Pepperwood,both,QUEKEL_Pepperwood,1.0938064441724789,PwD,-1.8692715582682289
68,QUEKEL,2021-10-09,-4.48,0.876059156,Pepperwood,both,QUEKEL_Pepperwood,1.1414754279447312,PwD,-1.8792715582682296
69,QUEKEL,2021-10-10,-3.28,0.877132291,Pepperwood,both,QUEKEL_Pepperwood,1.140078880073975,PwD,-0.6792715582682289
70,QUEKEL,2021-10-09,-4.72,0.839845336,Pepperwood,both,QUEKEL_Pepperwood,1.1906954258539812,PwD,-2.119271558268229
71,QUEKEL,2021-10-09,-4.75,0.898006801,Pepperwood,both,QUEKEL_Pepperwood,1.1135773124283945,PwD,-2.149271558268229
72,QUEKEL,2021-10-10,-2.63,0.856270199,Pepperwood,both,QUEKEL_Pepperwood,1.1678556618785234,PwD,-0.029271558268229025
73,UMBCAL,2021-10-09,-2.75,1.099858213,Pepperwood,both,UMBCAL_Pepperwood,0.9092081035357963,PwD,-0.14927155826822913
74,UMBCAL,2021-10-09,-2.35,1.011867545,Pepperwood,both,UMBCAL_Pepperwood,0.988271641818495,PwD,0.2507284417317708
75,UMBCAL,2021-10-09,-2.65,0.928036816,Pepperwood,both,UMBCAL_Pepperwood,1.0775434581466001,PwD,-0.04927155826822904
76,UMBCAL,2021-10-09,-2.52,1.119425868,Pepperwood,both,UMBCAL_Pepperwood,0.8933150721151639,PwD,0.08072844173177085
77,UMBCAL,2021-10-09,-2.45,1.143309835,Pepperwood,both,UMBCAL_Pepperwood,0.8746535448109742,PwD,0.1507284417317707
78,UMBCAL,2021-10-09,-2.93,1.086683609,Pepperwood,both,UMBCAL_Pepperwood,0.9202310513547094,PwD,-0.3292715582682293
79,QUEGAR,2022-06-16,-1.56,0.94005994,Pepperwood,both,QUEGAR_Pepperwood,1.0637619554344588,PwD,1.0407284417317708
80,QUEDUR,2022-06-17,-0.23,0.953642384,Pepperwood,both,QUEDUR_Pepperwood,1.0486111112276235,PwD,2.370728441731771
81,HETARB,2022-06-17,-1.59,1.381935484,Pepperwood,both,HETARB_Pepperwood,0.7236227823787467,PwD,1.0107284417317708
82,ADEFAS,2022-06-17,-0.96,1.233128834,Pepperwood,both,ADEFAS_Pepperwood,0.8109452738658449,PwD,1.640728441731771
83,HETARB,2022-06-17,-0.83,1.443365696,Pepperwood,both,HETARB_Pepperwood,0.6928251120082044,PwD,1.7707284417317708
84,ADEFAS,2022-06-17,-0.64,0.963882619,Pepperwood,both,ADEFAS_Pepperwood,1.0374707254680768,PwD,1.9607284417317707
85,HETARB,2022-06-17,-1.25,1.57837181,Pepperwood,both,HETARB_Pepperwood,0.6335642803960114,PwD,1.3507284417317709
86,HETARB,2022-06-17,-1.4,1.902158273,Pepperwood,both,HETARB_Pepperwood,0.5257186082748225,PwD,1.200728441731771
87,ADEFAS,2022-06-17,-1.13,1.082706767,Pepperwood,both,ADEFAS_Pepperwood,0.9236111110405576,PwD,1.470728441731771
88,ADEFAS,2022-06-17,-0.9,1.142307692,Pepperwood,both,ADEFAS_Pepperwood,0.875420875656679,PwD,1.700728441731771
89,QUEAGR,2022-06-16,-1.48,1.155672823,Pepperwood,both,QUEAGR_Pepperwood,0.8652968038169399,PwD,1.1207284417317709
90,CEACUN,2022-06-16,-1.58,1.322946176,Pepperwood,both,CEACUN_Pepperwood,0.7558886507564159,PwD,1.0207284417317708
91,CEACUN,2022-06-16,-2.45,1.163978495,Pepperwood,both,CEACUN_Pepperwood,0.8591224015697987,PwD,0.1507284417317707
92,CEACUN,2022-06-16,-2.73,1.225705329,Pepperwood,both,CEACUN_Pepperwood,0.8158567775958491,PwD,-0.12927155826822911
93,ADEFAS,2022-06-16,-2.55,0.864150943,Pepperwood,both,ADEFAS_Pepperwood,1.1572052407052689,PwD,0.050728441731771046
94,ADEFAS,2022-06-16,-2.05,0.816777042,Pepperwood,both,ADEFAS_Pepperwood,1.2243243242382906,PwD,0.550728441731771
95,CEAPAR,2022-06-16,-0.9,1.658682635,Pepperwood,both,CEAPAR_Pepperwood,0.6028880865446572,PwD,1.700728441731771
96,CEAPAR,2022-06-16,-2.1,1.338078292,Pepperwood,both,CEAPAR_Pepperwood,0.7473404254285593,PwD,0.5007284417317708
97,CEAPAR,2022-06-16,-2.68,1.077777778,Pepperwood,both,CEAPAR_Pepperwood,0.9278350513550856,PwD,-0.07927155826822929
98,QUEAGR,2022-06-17,-1.68,1.066365008,Pepperwood,both,QUEAGR_Pepperwood,0.9377652046887119,PwD,0.9207284417317709
99,QUEDOU,2022-06-17,-1.66,1.031869078,Pepperwood,both,QUEDOU_Pepperwood,0.9691151923441979,PwD,0.940728441731771
100,QUEKEL,2022-06-17,-0.61,0.993553009,Pepperwood,both,QUEKEL_Pepperwood,1.0064888243924588,PwD,1.990728441731771
101,QUEAGR,2022-06-17,-1.42,1.051075269,Pepperwood,both,QUEAGR_Pepperwood,0.95140664945090625,PwD,1.180728441731771
102,QUEKEL,2022-06-17,-1.32,1.114448052,Pepperwood,both,QUEKEL_Pepperwood,0.8973051711162218,PwD,1.2807284417317708
103,QUEGAR,2022-06-17,-2.25,1.079819277,Pepperwood,both,QUEGAR_Pepperwood,0.926080892701085,PwD,0.35072844173177087
104,QUEGAR,2022-06-17,-2.43,0.9348659,Pepperwood,both,QUEGAR_Pepperwood,1.0696721315859312,PwD,0.1707284417317707
105,QUEKEL,2022-06-16,-1.83,1.126344086,Pepperwood,both,QUEKEL_Pepperwood,0.8878281623081208,PwD,0.7707284417317708
106,QUEKEL,2022-06-17,-1.83,1.041310541,Pepperwood,both,QUEKEL_Pepperwood,0.9603283176598516,PwD,0.7707284417317708
107,QUEDOU,2022-06-17,-1.23,1.252118644,Pepperwood,both,QUEDOU_Pepperwood,0.7986463621413818,PwD,1.3707284417317709
108,QUEKEL,2022-06-17,-1.59,1.008973081,Pepperwood,both,QUEKEL_Pepperwood,0.9911067191296059,PwD,1.0107284417317708
109,UMBCAL,2022-06-17,-1.45,1.4375,Pepperwood,both,UMBCAL_Pepperwood,0.6956521739130435,PwD,1.150728441731771
110,QUEAGR,2022-06-16,-0.96,0.956140351,Pepperwood,both,QUEAGR_Pepperwood,1.0458715594986954,PwD,1.640728441731771
111,QUEAGR,2022-06-16,-0.28,1.454368932,Pepperwood,both,QUEAGR_Pepperwood,0.6875834446111504,PwD,2.320728441731771
112,UMBCAL,2022-06-16,-0.68,1.354666667,Pepperwood,both,UMBCAL_Pepperwood,0.7381889761963117,PwD,1.9207284417317707
113,UMBCAL,2022-06-16,-1.33,1.234269119,Pepperwood,both,UMBCAL_Pepperwood,0.8101960784777603,PwD,1.2707284417317708
114,UMBCAL,2022-06-16,-0.96,1.648444863,Pepperwood,both,UMBCAL_Pepperwood,0.6066323614731662,PwD,1.640728441731771
115,UMBCAL,2022-06-16,-0.43,2.295739348,Pepperwood,both,UMBCAL_Pepperwood,0.4355895197210341,PwD,2.1707284417317707
116,PSEMEN,2022-06-16,-1.01,1.427350427,Pepperwood,both,PSEMEN_Pepperwood,0.700598802567213,PwD,1.5907284417317709
117,QUEDOU,2022-06-16,-2.65,1.045822102,Pepperwood,both,QUEDOU_Pepperwood,0.9561855673996837,PwD,-0.04927155826822904
118,QUEDOU,2022-06-16,-1.63,1.095679012,Pepperwood,both,QUEDOU_Pepperwood,0.9126760566259711,PwD,0.970728441731771
119,QUEDOU,2022-06-16,-0.97,1.211081794,Pepperwood,both,QUEDOU_Pepperwood,0.8257080611352993,PwD,1.630728441731771
120,QUEAGR,2022-06-16,-1.71,1.037634409,Pepperwood,both,QUEAGR_Pepperwood,0.9637305695786732,PwD,0.8907284417317709
121,QUEGAR,2022-06-16,-1.23,0.857418112,Pepperwood,both,QUEGAR_Pepperwood,1.166292134495988,PwD,1.3707284417317709
122,QUEDOU,2022-06-16,-1.87,1.009160305,Pepperwood,both,QUEDOU_Pepperwood,0.9909228445127952,PwD,0.7307284417317708
123,PSEMEN,2022-06-16,-1.53,1.338790932,Pepperwood,both,PSEMEN_Pepperwood,0.7469426152342657,PwD,1.0707284417317708
124,QUEKEL,2022-06-16,-2.7,1.255912162,Pepperwood,both,QUEKEL_Pepperwood,0.7962340283475972,PwD,-0.09927155826822931
125,ARBMEN,2022-06-16,-1.72,1.787968442,Pepperwood,both,ARBMEN_Pepperwood,0.5592939878074201,PwD,0.8807284417317709
126,ARBMEN,2022-06-16,-1.7,1.858657244,Pepperwood,both,ARBMEN_Pepperwood,0.5380228136350244,PwD,0.9007284417317709
127,ARBMEN,2022-06-16,-1.83,1.617021277,Pepperwood,both,ARBMEN_Pepperwood,0.6184210524769737,PwD,0.7707284417317708
128,ARBMEN,2022-06-16,-1.8,2.050669216,Pepperwood,both,ARBMEN_Pepperwood,0.4876456876602374,PwD,0.8007284417317708
129,PSEMEN,2022-06-16,-2.05,1.123275069,Pepperwood,both,PSEMEN_Pepperwood,0.890253890251703,PwD,0.550728441731771
130,PSEMEN,2022-06-16,-1.83,1.170391061,Pepperwood,both,PSEMEN_Pepperwood,0.854415274793354,PwD,0.7707284417317708
131,QUEGAR,2022-06-16,-2.63,1.067497404,Pepperwood,both,QUEGAR_Pepperwood,0.9367704279681789,PwD,-0.029271558268229025
132,QUEGAR,2022-06-16,-2.9,1.121590909,Pepperwood,both,QUEGAR_Pepperwood,0.8915906788969881,PwD,-0.29927155826822904
133,PSEMEN,2022-06-16,-1.93,1.245517241,Pepperwood,both,PSEMEN_Pepperwood,0.8028792914958935,PwD,0.6707284417317709
134,PSEMEN,2022-06-16,-1.83,1.154711674,Pepperwood,both,PSEMEN_Pepperwood,0.8660170521494182,PwD,0.7707284417317708
135,UMBCAL,2022-06-16,-1,1.269083969,Pepperwood,both,UMBCAL_Pepperwood,0.7879699251011498,PwD,1.6007284417317709
136,ARBMEN,2022-06-16,-1.12,1.489925769,Pepperwood,both,ARBMEN_Pepperwood,0.6711743771444226,PwD,1.4807284417317708
137,ARBMEN,2022-06-16,-1.75,1.551724138,Pepperwood,both,ARBMEN_Pepperwood,0.6444444444158025,PwD,0.8507284417317709
138,QUEDUR,2022-06-17,-0.77,1.379844961,Pepperwood,both,QUEDUR_Pepperwood,0.7247191012498105,PwD,1.8307284417317709
139,QUEDUR,2022-06-17,-0.42,1.13028169,Pepperwood,both,QUEDUR_Pepperwood,0.8847352026024593,PwD,2.180728441731771
140,HETARB,2022-06-17,-1.11,1.231923602,Pepperwood,both,HETARB_Pepperwood,0.8117386487088345,PwD,1.4907284417317708
141,QUEDUR,2022-06-17,-0.45,1.058282209,Pepperwood,both,QUEDUR_Pepperwood,0.9449275358648688,PwD,2.1507284417317707
142,QUEDUR,2022-06-17,-0.73,0.993569132,Pepperwood,both,QUEDUR_Pepperwood,1.0064724917400112,PwD,1.8707284417317709
143,HETARB,2022-06-17,-1.25,1.624203822,Pepperwood,both,HETARB_Pepperwood,0.6156862743794234,PwD,1.3507284417317709
144,ADEFAS,2022-06-17,-0.79,0.922178988,Pepperwood,both,ADEFAS_Pepperwood,1.0843881860383486,PwD,1.8107284417317708
145,QUEDUR,2022-06-17,-0.63,1.11722488,Pepperwood,both,QUEDUR_Pepperwood,0.8950749467734732,PwD,1.970728441731771
146,ADEFAS,2022-06-17,-1.03,1.025316456,Pepperwood,both,ADEFAS_Pepperwood,0.9753086416863282,PwD,1.5707284417317708
148,ADEFAS,2015-08-17,-4.27,0.6342,StuntRanch,both,ADEFAS_StuntRanch,1.576789656259855,StR,-1.6692715582682287
149,ADEFAS,2015-08-17,-4.27,0.6287,StuntRanch,both,ADEFAS_StuntRanch,1.5905837442341337,StR,-1.6692715582682287
150,ADEFAS,2015-08-17,-5.38,0.7352,StuntRanch,both,ADEFAS_StuntRanch,1.3601741022850926,StR,-2.779271558268229
151,ADEFAS,2015-08-17,-5.38,0.5021,StuntRanch,both,ADEFAS_StuntRanch,1.9916351324437362,StR,-2.779271558268229
152,ADEFAS,2015-08-17,-5.52,0.6214,StuntRanch,both,ADEFAS_StuntRanch,1.60926939169617,StR,-2.9192715582682287
153,CERBET,2015-08-17,-4.96,0.6082,StuntRanch,both,CERBET_StuntRanch,1.644195988161789,StR,-2.359271558268229
154,CERBET,2015-08-17,-5.1,0.6351,StuntRanch,both,CERBET_StuntRanch,1.574555188159345,StR,-2.4992715582682288
155,CEASPI,2015-08-17,-4.83,0.7602,StuntRanch,both,CEASPI_StuntRanch,1.3154433043935807,StR,-2.229271558268229
156,CEASPI,2015-08-17,-4.9,0.7729,StuntRanch,both,CEASPI_StuntRanch,1.2938284383490748,StR,-2.2992715582682295
157,CEASPI,2015-08-17,-4.96,0.8172,StuntRanch,both,CEASPI_StuntRanch,1.2236906510034262,StR,-2.359271558268229
158,HETARB,2015-08-17,-3.31,0.8876,StuntRanch,both,HETARB_StuntRanch,1.1266336187471835,StR,-0.7092715582682292
159,HETARB,2015-08-17,-3.45,0.872,StuntRanch,both,HETARB_StuntRanch,1.146788990825688,StR,-0.8492715582682293
